time,bid,bidSize,ask,askSize,buyMO,sellMO,buySellImb,orderImb
1900-01-01 00:10:45,7291.0,607046,7291.5,675,89956,13263,76693,606371
1900-01-01 00:11:00,7291.5,148242,7292.0,601961,24642,47093,-22451,-453719
1900-01-01 00:11:15,7291.5,412139,7292.0,172069,16450,12818,3632,240070
1900-01-01 00:11:30,7291.5,587348,7292.0,222122,14853,5100,9753,365226
1900-01-01 00:11:45,7291.5,374167,7292.0,77777,174119,112600,61519,296390
1900-01-01 00:12:00,7291.5,125280,7292.0,701186,12,25191,-25179,-575906
1900-01-01 00:12:15,7289.5,277905,7290.0,887514,2663,41575,-38912,-609609
1900-01-01 00:12:30,7289.5,166391,7290.0,608988,458,64053,-63595,-442597
1900-01-01 00:12:45,7286.0,407931,7286.5,202195,64424,140573,-76149,205736
1900-01-01 00:13:00,7286.0,507863,7286.5,260340,17538,47179,-29641,247523
1900-01-01 00:13:15,7286.0,469268,7286.5,238894,23775,47179,-23404,230374
1900-01-01 00:13:30,7286.0,64517,7286.5,687777,3591,4006,-415,-623260
1900-01-01 00:13:45,7285.0,22476,7285.5,880496,508,34535,-34027,-858020
1900-01-01 00:14:00,7285.0,670548,7285.5,729201,210,97923,-97713,-58653
1900-01-01 00:14:15,7285.0,930053,7285.5,274706,32804,20400,12404,655347
1900-01-01 00:14:30,7285.0,1043615,7285.5,261883,11803,20400,-8597,781732
1900-01-01 00:14:45,7285.0,847551,7285.5,505480,168981,2,168979,342071
1900-01-01 00:15:00,7285.0,748312,7285.5,799347,9503,14864,-5361,-51035
1900-01-01 00:15:15,7285.0,695634,7285.5,779816,13094,20000,-6906,-84182
1900-01-01 00:15:30,7285.0,784661,7285.5,386014,9501,560,8941,398647
1900-01-01 00:15:45,7285.0,890675,7285.5,317739,22926,6150,16776,572936
1900-01-01 00:16:00,7285.0,1323824,7285.5,87673,24394,6150,18244,1236151
1900-01-01 00:16:15,7285.5,914046,7286.0,37518,45441,6150,39291,876528
1900-01-01 00:16:30,7287.0,717341,7287.5,33608,95973,6150,89823,683733
1900-01-01 00:16:45,7287.0,370720,7287.5,136050,20015,8366,11649,234670
1900-01-01 00:17:00,7287.0,94007,7287.5,687740,13625,2200,11425,-593733
1900-01-01 00:17:15,7287.0,171357,7287.5,747349,4,4097,-4093,-575992
1900-01-01 00:17:30,7287.0,375782,7287.5,444150,6200,20351,-14151,-68368
1900-01-01 00:17:45,7287.0,156262,7287.5,807066,15004,14000,1004,-650804
1900-01-01 00:18:00,7286.5,105635,7287.0,1081214,77,25484,-25407,-975579
1900-01-01 00:18:15,7285.5,6257,7286.0,193859,2,52985,-52983,-187602
1900-01-01 00:18:30,7285.0,150137,7285.5,1486673,11435,1296824,-1285389,-1336536
1900-01-01 00:18:45,7275.0,463795,7275.5,216990,2258,233784,-231526,246805
1900-01-01 00:19:00,7276.5,707932,7277.0,132081,34061,18441,15620,575851
1900-01-01 00:19:15,7276.5,1146693,7277.0,27999,81557,147008,-65451,1118694
1900-01-01 00:19:30,7276.5,219144,7277.0,350897,31909,101638,-69729,-131753
1900-01-01 00:19:45,7276.5,216888,7277.0,484934,1828,28347,-26519,-268046
1900-01-01 00:20:00,7276.5,163531,7277.0,748612,1828,28683,-26855,-585081
1900-01-01 00:20:15,7277.0,18322,7277.5,645339,84920,35456,49464,-627017
1900-01-01 00:20:30,7275.0,730309,7275.5,194,6044,106820,-100776,730115
1900-01-01 00:20:45,7277.5,463525,7278.0,1228,15717,52678,-36961,462297
1900-01-01 00:21:00,7278.5,333387,7279.0,3031,14080,132,13948,330356
1900-01-01 00:21:15,7279.0,365633,7279.5,890,44037,8000,36037,364743
1900-01-01 00:21:30,7280.0,138493,7280.5,432967,14948,22991,-8043,-294474
1900-01-01 00:21:45,7282.0,168934,7282.5,964190,46303,68,46235,-795256
1900-01-01 00:22:00,7282.0,13129,7282.5,1094206,16300,9934,6366,-1081077
1900-01-01 00:22:15,7280.0,3641,7280.5,984034,12002,60372,-48370,-980393
1900-01-01 00:22:30,7277.0,20026,7277.5,412261,1000,58943,-57943,-392235
1900-01-01 00:22:45,7276.5,434439,7277.0,236396,5002,132758,-127756,198043
1900-01-01 00:23:00,7277.0,895895,7277.5,6998,56872,2979,53893,888897
1900-01-01 00:23:15,7277.5,319026,7278.0,46313,6868,2238,4630,272713
1900-01-01 00:23:30,7279.5,435736,7280.0,9034,33830,1942,31888,426702
1900-01-01 00:23:45,7283.0,251194,7283.5,37691,9361,3756,5605,213503
1900-01-01 00:24:00,7283.0,566138,7283.5,7976,45451,6176,39275,558162
1900-01-01 00:24:15,7283.5,659756,7284.0,146889,38132,6176,31956,512867
1900-01-01 00:24:30,7283.5,56806,7284.0,739426,10152,18852,-8700,-682620
1900-01-01 00:24:45,7281.5,119241,7282.0,183653,1010,33080,-32070,-64412
1900-01-01 00:25:00,7281.0,1436,7281.5,540919,505,3773,-3268,-539483
1900-01-01 00:25:15,7281.0,15173,7281.5,590695,8010,1312,6698,-575522
1900-01-01 00:25:30,7281.0,12727,7281.5,599914,10,58196,-58186,-587187
1900-01-01 00:25:45,7279.0,356936,7279.5,129807,10010,23050,-13040,227129
1900-01-01 00:26:00,7279.0,484443,7279.5,138053,1558,144,1414,346390
1900-01-01 00:26:15,7279.0,237041,7279.5,176706,20000,7312,12688,60335
1900-01-01 00:26:30,7279.0,792686,7279.5,27977,19103,49617,-30514,764709
1900-01-01 00:26:45,7279.0,460462,7279.5,22450,11022,52254,-41232,438012
1900-01-01 00:27:00,7279.5,104704,7280.0,634,40038,1007,39031,104070
1900-01-01 00:27:15,7282.5,673610,7283.0,34228,14589,5,14584,639382
1900-01-01 00:27:30,7283.0,710001,7283.5,191103,125196,9310,115886,518898
1900-01-01 00:27:45,7283.0,723712,7283.5,169571,87224,1200,86024,554141
1900-01-01 00:28:00,7283.5,1550649,7284.0,265290,43612,8,43604,1285359
1900-01-01 00:28:15,7285.5,510243,7286.0,6032,67573,8,67565,504211
1900-01-01 00:28:30,7295.5,385426,7296.0,403842,97747,1930,95817,-18416
1900-01-01 00:28:45,7294.5,3867,7295.0,969118,88046,40515,47531,-965251
1900-01-01 00:29:00,7295.5,424657,7296.0,91809,239874,55556,184318,332848
1900-01-01 00:29:15,7297.0,499693,7297.5,506528,593983,47290,546693,-6835
1900-01-01 00:29:30,7299.0,430549,7299.5,167873,209762,76002,133760,262676
1900-01-01 00:29:45,7299.0,354158,7299.5,401374,11470,16660,-5190,-47216
1900-01-01 00:30:00,7299.0,258870,7299.5,788884,11916,39479,-27563,-530014
1900-01-01 00:30:15,7298.5,3335,7299.0,615066,65706,101812,-36106,-611731
1900-01-01 00:30:30,7296.5,385236,7297.0,311171,14900,22997,-8097,74065
1900-01-01 00:30:45,7296.5,209472,7297.0,164401,145424,149868,-4444,45071
1900-01-01 00:31:00,7296.5,613699,7297.0,169223,57636,65945,-8309,444476
1900-01-01 00:31:15,7296.5,581052,7297.0,111430,32132,16000,16132,469622
1900-01-01 00:31:30,7296.5,1040664,7297.0,34998,52665,13852,38813,1005666
1900-01-01 00:31:45,7297.0,984793,7297.5,52287,56286,54281,2005,932506
1900-01-01 00:32:00,7297.0,1179064,7297.5,12147,128294,105230,23064,1166917
1900-01-01 00:32:15,7299.0,357898,7299.5,383584,209805,14330,195475,-25686
1900-01-01 00:32:30,7299.0,756334,7299.5,214655,12932,47455,-34523,541679
1900-01-01 00:32:45,7302.5,486532,7303.0,372790,130852,6884,123968,113742
1900-01-01 00:33:00,7304.0,367622,7304.5,505422,16744,14630,2114,-137800
1900-01-01 00:33:15,7304.0,237989,7304.5,592953,17660,83364,-65704,-354964
1900-01-01 00:33:30,7304.0,31509,7304.5,906441,3280,54187,-50907,-874932
1900-01-01 00:33:45,7302.0,103467,7302.5,499741,5530,66610,-61080,-396274
1900-01-01 00:34:00,7302.0,70488,7302.5,540403,8726,39211,-30485,-469915
1900-01-01 00:34:15,7302.0,2010,7302.5,600513,7090,59138,-52048,-598503
1900-01-01 00:34:30,7300.0,706609,7300.5,700637,11022,60641,-49619,5972
1900-01-01 00:34:45,7300.0,1054883,7300.5,116214,48,414964,-414916,938669
1900-01-01 00:35:00,7306.0,704842,7306.5,45032,62544,25472,37072,659810
1900-01-01 00:35:15,7307.5,1000447,7308.0,56085,33239,37133,-3894,944362
1900-01-01 00:35:30,7309.0,1255751,7309.5,239647,23441,300,23141,1016104
1900-01-01 00:35:45,7309.0,1065657,7309.5,616896,38056,1512,36544,448761
1900-01-01 00:36:00,7309.0,1031925,7309.5,691918,14188,36537,-22349,340007
1900-01-01 00:36:15,7309.0,344763,7309.5,748904,50114,52603,-2489,-404141
1900-01-01 00:36:30,7304.5,24149,7305.0,753002,50114,141340,-91226,-728853
1900-01-01 00:36:45,7303.0,64,7303.5,936271,9452,13665,-4213,-936207
1900-01-01 00:37:00,7300.0,359068,7300.5,609041,42396,166850,-124454,-249973
1900-01-01 00:37:15,7297.0,44618,7297.5,628379,34084,157018,-122934,-583761
1900-01-01 00:37:30,7293.0,55828,7293.5,630884,20470,221555,-201085,-575056
1900-01-01 00:37:45,7292.0,594443,7292.5,124143,22001,215697,-193696,470300
1900-01-01 00:38:00,7293.5,243122,7294.0,259250,107507,60278,47229,-16128
1900-01-01 00:38:15,7294.5,436279,7295.0,5840,72829,4130,68699,430439
1900-01-01 00:38:30,7296.0,108972,7296.5,336168,14963,17576,-2613,-227196
1900-01-01 00:38:45,7296.0,248568,7296.5,505266,1500,8762,-7262,-256698
1900-01-01 00:39:00,7296.0,490702,7296.5,165747,10578,5295,5283,324955
1900-01-01 00:39:15,7290.5,104806,7291.0,728208,11984,230801,-218817,-623402
1900-01-01 00:39:30,7281.5,472885,7282.0,814318,8461,76666,-68205,-341433
1900-01-01 00:39:45,7283.5,682642,7284.0,1147,213557,142458,71099,681495
1900-01-01 00:40:00,7286.0,171723,7286.5,193306,38395,21190,17205,-21583
1900-01-01 00:40:15,7286.0,1042845,7286.5,91129,22440,4042,18398,951716
1900-01-01 00:40:30,7287.5,97112,7288.0,483251,40308,442,39866,-386139
1900-01-01 00:40:45,7285.0,26506,7285.5,643521,2,32143,-32141,-617015
1900-01-01 00:41:00,7285.0,10273,7285.5,928724,2,6464,-6462,-918451
1900-01-01 00:41:15,7284.5,44118,7285.0,1119292,100,7999,-7899,-1075174
1900-01-01 00:41:30,7284.0,52750,7284.5,843021,48000,18083,29917,-790271
1900-01-01 00:41:45,7284.0,161607,7284.5,493855,8410,36803,-28393,-332248
1900-01-01 00:42:00,7284.0,557447,7284.5,194740,25012,22244,2768,362707
1900-01-01 00:42:15,7284.0,500546,7284.5,349724,13678,23198,-9520,150822
1900-01-01 00:42:30,7284.0,676607,7284.5,224845,3010,41,2969,451762
1900-01-01 00:42:45,7284.0,651339,7284.5,256291,3000,24076,-21076,395048
1900-01-01 00:43:00,7284.0,816703,7284.5,109379,183142,4586,178556,707324
1900-01-01 00:43:15,7284.0,774638,7284.5,64819,6100,9996,-3896,709819
1900-01-01 00:43:30,7284.0,447183,7284.5,457103,8000,12493,-4493,-9920
1900-01-01 00:43:45,7282.0,114227,7282.5,587888,200,22994,-22794,-473661
1900-01-01 00:44:00,7281.0,6538,7281.5,641394,2,39165,-39163,-634856
1900-01-01 00:44:15,7279.0,1000625,7279.5,38131,7831,82077,-74246,962494
1900-01-01 00:44:30,7282.0,697421,7282.5,70435,221544,666142,-444598,626986
1900-01-01 00:44:45,7282.0,886299,7282.5,6124,34879,9276,25603,880175
1900-01-01 00:45:00,7281.5,133656,7282.0,180357,35053,98886,-63833,-46701
1900-01-01 00:45:15,7283.0,645603,7283.5,273,53992,23260,30732,645330
1900-01-01 00:45:30,7283.5,249943,7284.0,35329,10450,17684,-7234,214614
1900-01-01 00:45:45,7284.0,140663,7284.5,9070,43930,100,43830,131593
1900-01-01 00:46:00,7284.5,685416,7285.0,274846,15810,1034,14776,410570
1900-01-01 00:46:15,7284.5,986764,7285.0,202972,68193,32,68161,783792
1900-01-01 00:46:30,7284.5,913407,7285.0,128974,94371,828,93543,784433
1900-01-01 00:46:45,7287.0,633239,7287.5,33057,131826,4,131822,600182
1900-01-01 00:47:00,7287.5,205188,7288.0,376524,27953,5025,22928,-171336
1900-01-01 00:47:15,7288.5,308725,7289.0,30378,233674,4014,229660,278347
1900-01-01 00:47:30,7288.5,443737,7289.0,48920,2709,4014,-1305,394817
1900-01-01 00:47:45,7288.5,516637,7289.0,62950,9000,20316,-11316,453687
1900-01-01 00:48:00,7288.5,382391,7289.0,55746,16658,5014,11644,326645
1900-01-01 00:48:15,7290.5,823456,7291.0,14686,82815,5014,77801,808770
1900-01-01 00:48:30,7291.5,60907,7292.0,404497,11264,120,11144,-343590
1900-01-01 00:48:45,7292.0,360428,7292.5,14511,6382,13772,-7390,345917
1900-01-01 00:49:00,7292.5,249570,7293.0,19911,17791,4101,13690,229659
1900-01-01 00:49:15,7294.0,462565,7294.5,1254,15256,110,15146,461311
1900-01-01 00:49:30,7295.0,771234,7295.5,33104,90750,330,90420,738130
1900-01-01 00:49:45,7297.5,172280,7298.0,559814,22454,18400,4054,-387534
1900-01-01 00:50:00,7298.5,1234398,7299.0,899,35646,290,35356,1233499
1900-01-01 00:50:15,7304.0,9,7304.5,786249,155882,32795,123087,-786240
1900-01-01 00:50:30,7302.5,160924,7303.0,252000,26806,15960,10846,-91076
1900-01-01 00:50:45,7302.5,230885,7303.0,335272,11653,102390,-90737,-104387
1900-01-01 00:51:00,7302.5,83508,7303.0,622863,2428,31703,-29275,-539355
1900-01-01 00:51:15,7302.5,39159,7303.0,832949,6402,34006,-27604,-793790
1900-01-01 00:51:30,7299.5,74499,7300.0,624599,1269,25160,-23891,-550100
1900-01-01 00:51:45,7299.5,25139,7300.0,648416,56,18856,-18800,-623277
1900-01-01 00:52:00,7297.5,151170,7298.0,559589,3115,52140,-49025,-408419
1900-01-01 00:52:15,7297.5,159638,7298.0,537624,25864,11950,13914,-377986
1900-01-01 00:52:30,7297.5,85077,7298.0,708582,41,9300,-9259,-623505
1900-01-01 00:52:45,7297.0,60199,7297.5,613658,24588,13424,11164,-553459
1900-01-01 00:53:00,7293.5,5120,7294.0,482434,30326,170228,-139902,-477314
1900-01-01 00:53:15,7292.5,438858,7293.0,207757,7805,117650,-109845,231101
1900-01-01 00:53:30,7292.5,33903,7293.0,675068,5216,25200,-19984,-641165
1900-01-01 00:53:45,7292.5,27593,7293.0,652795,3359,2031,1328,-625202
1900-01-01 00:54:00,7292.5,550010,7293.0,64808,35158,1908,33250,485202
1900-01-01 00:54:15,7292.5,457387,7293.0,482640,3279,15512,-12233,-25253
1900-01-01 00:54:30,7292.5,890995,7293.0,82634,11163,11200,-37,808361
1900-01-01 00:54:45,7293.0,2910964,7293.5,6215,14888,47,14841,2904749
1900-01-01 00:55:00,7297.0,2420304,7297.5,149477,32652,2,32650,2270827
1900-01-01 00:55:15,7303.0,1927188,7303.5,74294,116297,2674,113623,1852894
1900-01-01 00:55:30,7306.0,890909,7306.5,1023207,231212,2519,228693,-132298
1900-01-01 00:55:45,7306.0,666693,7306.5,778711,201118,54664,146454,-112018
1900-01-01 00:56:00,7306.0,979852,7306.5,911264,5200,50037,-44837,68588
1900-01-01 00:56:15,7306.0,803007,7306.5,1067237,110,21930,-21820,-264230
1900-01-01 00:56:30,7306.0,801239,7306.5,1096089,4256,40941,-36685,-294850
1900-01-01 00:56:45,7306.0,937073,7306.5,1221072,6092,3895,2197,-283999
1900-01-01 00:57:00,7306.0,815179,7306.5,1278464,6092,22526,-16434,-463285
1900-01-01 00:57:15,7306.0,742195,7306.5,1103961,49642,199705,-150063,-361766
1900-01-01 00:57:30,7306.0,694367,7306.5,1089492,10078,44125,-34047,-395125
1900-01-01 00:57:45,7300.5,3568,7301.0,571961,1072,95471,-94399,-568393
1900-01-01 00:58:00,7299.0,406101,7299.5,277309,700,35923,-35223,128792
1900-01-01 00:58:15,7299.0,602193,7299.5,372080,6066,12914,-6848,230113
1900-01-01 00:58:30,7299.0,676055,7299.5,378935,660,5300,-4640,297120
1900-01-01 00:58:45,7299.0,100541,7299.5,672002,3066,10376,-7310,-571461
1900-01-01 00:59:00,7299.0,87781,7299.5,759034,3066,25944,-22878,-671253
1900-01-01 00:59:15,7295.0,123946,7295.5,539181,3052,138788,-135736,-415235
1900-01-01 00:59:30,7295.0,5373,7295.5,766009,48,25711,-25663,-760636
1900-01-01 00:59:45,7293.5,359459,7294.0,319494,450,9795,-9345,39965
1900-01-01 01:00:00,7293.5,690064,7294.0,254911,3943,1135,2808,435153
1900-01-01 01:00:15,7293.5,764535,7294.0,172349,28408,13940,14468,592186
1900-01-01 01:00:30,7299.5,888969,7300.0,59471,73685,13940,59745,829498
1900-01-01 01:00:45,7302.0,213752,7302.5,733659,62416,10002,52414,-519907
1900-01-01 01:01:00,7302.0,927074,7302.5,246262,12088,9654,2434,680812
1900-01-01 01:01:15,7302.0,1354793,7302.5,53036,85432,34680,50752,1301757
1900-01-01 01:01:30,7303.5,1148311,7304.0,2808,52771,7100,45671,1145503
1900-01-01 01:01:45,7305.5,1422730,7306.0,10174,44661,420,44241,1412556
1900-01-01 01:02:00,7310.0,2312193,7310.5,2796,213552,610,212942,2309397
1900-01-01 01:02:15,7314.0,1423004,7314.5,31124,254164,1298,252866,1391880
1900-01-01 01:02:30,7314.5,1230904,7315.0,1855563,158700,50796,107904,-624659
1900-01-01 01:02:45,7316.5,1424166,7317.0,17973,2478909,45172,2433737,1406193
1900-01-01 01:03:00,7316.5,1361043,7317.0,87165,190544,22000,168544,1273878
1900-01-01 01:03:15,7318.5,100297,7319.0,350286,239548,39855,199693,-249989
1900-01-01 01:03:30,7318.5,891603,7319.0,402251,79397,29614,49783,489352
1900-01-01 01:03:45,7318.5,312592,7319.0,504911,101816,115537,-13721,-192319
1900-01-01 01:04:00,7318.5,293057,7319.0,767457,8603,50304,-41701,-474400
1900-01-01 01:04:15,7318.5,272235,7319.0,681091,22654,99627,-76973,-408856
1900-01-01 01:04:30,7318.5,228371,7319.0,717014,402241,95481,306760,-488643
1900-01-01 01:04:45,7318.5,11957,7319.0,1425332,120782,220649,-99867,-1413375
1900-01-01 01:05:00,7316.0,49,7316.5,1476100,33874,251393,-217519,-1476051
1900-01-01 01:05:15,7314.0,11038,7314.5,1362880,464,39363,-38899,-1351842
1900-01-01 01:05:30,7312.5,23666,7313.0,1076007,10247,60108,-49861,-1052341
1900-01-01 01:05:45,7311.5,8208,7312.0,948358,10428,65817,-55389,-940150
1900-01-01 01:06:00,7311.5,461424,7312.0,888933,14022,30340,-16318,-427509
1900-01-01 01:06:15,7311.5,1045100,7312.0,213612,21784,98801,-77017,831488
1900-01-01 01:06:30,7317.5,517775,7318.0,266154,120396,8002,112394,251621
1900-01-01 01:06:45,7325.0,343871,7325.5,527497,149299,114680,34619,-183626
1900-01-01 01:07:00,7329.0,1116755,7329.5,83208,411578,108519,303059,1033547
1900-01-01 01:07:15,7332.0,1433030,7332.5,4407,669545,53018,616527,1428623
1900-01-01 01:07:30,7338.5,485484,7339.0,692290,365810,65439,300371,-206806
1900-01-01 01:07:45,7334.0,538635,7334.5,127152,125353,458733,-333380,411483
1900-01-01 01:08:00,7334.0,346633,7334.5,359123,62696,399908,-337212,-12490
1900-01-01 01:08:15,7346.5,83833,7347.0,1078909,1051940,246789,805151,-995076
1900-01-01 01:08:30,7365.0,120516,7369.5,2341,2684804,414740,2270064,118175
1900-01-01 01:08:45,7354.5,22058,7355.0,258,854268,477665,376603,21800
1900-01-01 01:09:00,7366.0,9707,7366.5,57366,517149,590117,-72968,-47659
1900-01-01 01:09:15,7364.0,616908,7364.5,80312,278844,198008,80836,536596
1900-01-01 01:09:30,7369.5,81191,7370.0,1445331,630506,178272,452234,-1364140
1900-01-01 01:09:45,7374.5,314799,7375.0,136846,1329649,355787,973862,177953
1900-01-01 01:10:00,7378.5,262842,7379.0,196044,928129,70222,857907,66798
1900-01-01 01:10:15,7386.0,103750,7386.5,40393,768706,213003,555703,63357
1900-01-01 01:10:30,7383.0,588793,7383.5,26181,689923,936009,-246086,562612
1900-01-01 01:10:45,7390.5,71383,7391.0,38940,495154,497919,-2765,32443
1900-01-01 01:11:00,7390.0,135958,7390.5,950104,239392,3137037,-2897645,-814146
1900-01-01 01:11:15,7385.0,848078,7385.5,186798,408172,978464,-570292,661280
1900-01-01 01:11:30,7384.5,39456,7385.0,297772,91574,415155,-323581,-258316
1900-01-01 01:11:45,7385.5,26417,7386.0,12042,129262,128432,830,14375
1900-01-01 01:12:00,7395.5,16895,7396.5,1600,171912,2437923,-2266011,15295
1900-01-01 01:12:15,7395.0,152273,7395.5,557250,397027,1602792,-1205765,-404977
1900-01-01 01:12:30,7398.5,641705,7399.0,220606,1237114,500974,736140,421099
1900-01-01 01:12:45,7399.5,1157298,7400.0,391337,1611249,241760,1369489,765961
1900-01-01 01:13:00,7395.5,231177,7396.0,237202,243249,143913,99336,-6025
1900-01-01 01:13:15,7395.0,525070,7395.5,563195,40399,1542557,-1502158,-38125
1900-01-01 01:13:30,7398.0,261378,7398.5,331162,212885,1368347,-1155462,-69784
1900-01-01 01:13:45,7398.5,1023529,7399.0,13581,142524,935773,-793249,1009948
1900-01-01 01:14:00,7418.5,16403,7419.0,36000,1828849,274374,1554475,-19597
1900-01-01 01:14:15,7421.5,4535,7428.5,164914,4469844,1143681,3326163,-160379
1900-01-01 01:14:30,7429.5,309965,7430.0,120211,495185,577029,-81844,189754
1900-01-01 01:14:45,7440.0,313330,7440.5,210693,361973,2328289,-1966316,102637
1900-01-01 01:15:00,7449.5,198023,7450.0,718470,1551241,259114,1292127,-520447
1900-01-01 01:15:15,7448.5,127273,7449.0,270080,398009,340375,57634,-142807
1900-01-01 01:15:30,7446.0,503941,7446.5,51731,1377039,746199,630840,452210
1900-01-01 01:15:45,7455.0,999794,7455.5,133646,813780,178558,635222,866148
1900-01-01 01:16:00,7461.5,651663,7462.0,2231,950809,132145,818664,649432
1900-01-01 01:16:15,7459.0,21935,7459.5,209508,636645,924222,-287577,-187573
1900-01-01 01:16:30,7455.0,36484,7456.5,39956,422900,1568310,-1145410,-3472
1900-01-01 01:16:45,7440.0,366221,7440.5,62933,196914,1795386,-1598472,303288
1900-01-01 01:17:00,7428.0,39312,7428.5,115635,58425,1577654,-1519229,-76323
1900-01-01 01:17:15,7436.0,58500,7436.5,10376,407149,1197187,-790038,48124
1900-01-01 01:17:30,7444.0,33943,7444.5,16000,448495,742555,-294060,17943
1900-01-01 01:17:45,7454.5,283184,7455.0,430912,648230,198574,449656,-147728
1900-01-01 01:18:00,7473.5,867418,7474.0,1316597,763502,372717,390785,-449179
1900-01-01 01:18:15,7496.0,29472,7499.0,951642,4652108,355778,4296330,-922170
1900-01-01 01:18:30,7511.5,34539,7514.0,74332,4911777,439847,4471930,-39793
1900-01-01 01:18:45,7512.5,34678,7513.0,76770,4544738,836626,3708112,-42092
1900-01-01 01:19:00,7499.0,13839,7499.5,11454,1228019,1503383,-275364,2385
1900-01-01 01:19:15,7489.5,1199281,7490.0,8029,3033449,984285,2049164,1191252
1900-01-01 01:19:30,7493.5,33862,7494.0,295634,973315,1109358,-136043,-261772
1900-01-01 01:19:45,7508.0,81899,7508.5,16739,1218701,624898,593803,65160
1900-01-01 01:20:00,7521.0,4521,7521.5,20000,1225141,460688,764453,-15479
1900-01-01 01:20:15,7554.5,3832,7555.5,3000,5748759,620413,5128346,832
1900-01-01 01:20:30,7550.0,46188,7550.5,10000,1131258,1187672,-56414,36188
1900-01-01 01:20:45,7550.0,147349,7550.5,259,428338,3807298,-3378960,147090
1900-01-01 01:21:00,7547.0,16390,7547.5,19577,333062,1232016,-898954,-3187
1900-01-01 01:21:15,7555.5,147375,7560.0,172048,1723936,582709,1141227,-24673
1900-01-01 01:21:30,7569.5,600,7571.0,79034,1120685,343770,776915,-78434
1900-01-01 01:21:45,7578.0,10000,7578.5,2000,1791236,482533,1308703,8000
1900-01-01 01:22:00,7572.0,315631,7572.5,231465,1241692,929043,312649,84166
1900-01-01 01:22:15,7559.5,173565,7560.0,81576,481145,1285573,-804428,91989
1900-01-01 01:22:30,7553.0,185009,7553.5,124813,673340,1117653,-444313,60196
1900-01-01 01:22:45,7549.5,180173,7550.0,48151,1067134,786205,280929,132022
1900-01-01 01:23:00,7559.5,428157,7560.0,46881,469470,404927,64543,381276
1900-01-01 01:23:15,7572.5,109361,7573.0,216035,2118398,314131,1804267,-106674
1900-01-01 01:23:30,7560.5,235150,7561.0,364956,751224,541816,209408,-129806
1900-01-01 01:23:45,7550.5,446591,7551.0,112313,550632,1061223,-510591,334278
1900-01-01 01:24:00,7550.0,416884,7550.5,85825,236663,573230,-336567,331059
1900-01-01 01:24:15,7540.5,2546,7541.0,312021,245226,1690469,-1445243,-309475
1900-01-01 01:24:30,7530.0,118623,7530.5,278547,93172,2802739,-2709567,-159924
1900-01-01 01:24:45,7520.0,57563,7520.5,19573,451544,1601441,-1149897,37990
1900-01-01 01:25:00,7520.0,111714,7520.5,39330,497711,3569113,-3071402,72384
1900-01-01 01:25:15,7528.0,483953,7528.5,168355,604199,1385231,-781032,315598
1900-01-01 01:25:30,7536.5,112940,7537.5,36084,935360,612336,323024,76856
1900-01-01 01:25:45,7536.0,241310,7536.5,164748,443462,247824,195638,76562
1900-01-01 01:26:00,7531.0,24988,7531.5,372759,242038,548830,-306792,-347771
1900-01-01 01:26:15,7533.5,149800,7534.0,58,687940,622816,65124,149742
1900-01-01 01:26:30,7542.5,156868,7543.0,392732,419284,574509,-155225,-235864
1900-01-01 01:26:45,7528.5,624298,7529.0,99654,303267,275619,27648,524644
1900-01-01 01:27:00,7530.5,4129,7531.0,84393,222954,403386,-180432,-80264
1900-01-01 01:27:15,7557.0,221171,7557.5,683,245558,460070,-214512,220488
1900-01-01 01:27:30,7548.5,12304,7549.0,117213,459147,764417,-305270,-104909
1900-01-01 01:27:45,7555.0,86172,7555.5,83860,330293,614902,-284609,2312
1900-01-01 01:28:00,7554.0,1473,7554.5,239850,561635,425967,135668,-238377
1900-01-01 01:28:15,7545.5,811164,7546.0,352484,248774,498953,-250179,458680
1900-01-01 01:28:30,7553.5,227403,7554.0,147363,765802,310443,455359,80040
1900-01-01 01:28:45,7550.0,93037,7550.5,8000,500312,413616,86696,85037
1900-01-01 01:29:00,7546.0,339295,7546.5,127351,563178,291528,271650,211944
1900-01-01 01:29:15,7549.5,43000,7550.0,16027,982599,226358,756241,26973
1900-01-01 01:29:30,7563.0,146332,7563.5,265877,1295170,142847,1152323,-119545
1900-01-01 01:29:45,7569.5,1863187,7570.0,23422,833154,502613,330541,1839765
1900-01-01 01:30:00,7577.0,108265,7577.5,17525,3835691,40444,3795247,90740
1900-01-01 01:30:15,7592.0,6218,7598.0,460808,3522850,382612,3140238,-454590
1900-01-01 01:30:30,7599.5,58504,7600.0,215927,2764815,829099,1935716,-157423
1900-01-01 01:30:45,7615.5,83066,7616.0,36152,4724577,238792,4485785,46914
1900-01-01 01:31:00,7600.0,514018,7600.5,14193,2106162,1096293,1009869,499825
1900-01-01 01:31:15,7588.0,29153,7588.5,482791,486437,1445203,-958766,-453638
1900-01-01 01:31:30,7589.0,27998,7589.5,3796,396756,795922,-399166,24202
1900-01-01 01:31:45,7602.0,79201,7602.5,307635,1586034,439088,1146946,-228434
1900-01-01 01:32:00,7600.5,72230,7601.0,216122,660022,603224,56798,-143892
1900-01-01 01:32:15,7608.5,14608,7609.0,58021,1031745,540792,490953,-43413
1900-01-01 01:32:30,7614.0,253435,7614.5,323958,1706586,306366,1400220,-70523
1900-01-01 01:32:45,7625.0,1236066,7625.5,234486,2194878,358125,1836753,1001580
